id,gender,age,province,income,bank,num_products,client_duration,payment,distrn
X17845,M,45,GP,4300.0,Standard,2,0,Debit order,Broker
X17846,M,42,GP,16800.0,Capitec,1,3,Debit order,Broker
X17847,F,46,WC,12100.0,FNB,1,0,Stop order,Broker
X17848,M,42,MP,32600.0,FNB,1,1,Stop order,Broker
X17849,M,59,GP,17200.0,Nedbank,1,0,Debit order,Broker
X17850,M,45,LP,13800.0,Capitec,1,0,Debit order,Internal
X17851,M,40,NW,55200.0,Nedbank,6,0,Debit order,Broker
X17852,M,42,GP,19100.0,FNB,1,3,Debit order,Internal
X17853,F,46,GP,9300.0,Nedbank,2,2,Debit order,Broker
X17854,M,43,GP,,Standard,2,0,Debit order,Broker
X17855,M,48,MP,22700.0,Nedbank,2,2,Stop order,Internal
X17856,F,34,NW,14600.0,ABSA,10,0,Debit order,Broker
X17857,Male,50,GP,14400.0,Capitec,4,4,Debit order,Digital
X17858,M,50,NW,,Capitec,2,2,Debit order,Internal
X17859,F,32,KZN,3100.0,Nedbank,2,0,Debit order,Broker
X17860,M,49,NW,9400.0,Capitec,4,0,Debit order,Internal
X17861,F,39,GP,2500.0,FNB,1,0,Stop order,Broker
X17862,M,35,MP,35300.0,ABSA,2,2,Debit order,Broker
X17863,M,40,EC,,,2,0,,Broker
X17864,M,54,GP,,ABSA,6,3,Debit order,Broker
X17865,F,31,EC,8500.0,Capitec,5,2,Debit order,Broker
X17866,F,48,NC,5200.0,Capitec,2,2,Debit order,Broker
X17867,M,49,GP,11700.0,Capitec,3,0,Debit order,Broker
X17868,F,43,GP,30600.0,Capitec,6,0,Debit order,Broker
X17869,F,54,LP,4700.0,Capitec,3,1,Debit order,Digital
X17870,F,44,WC,58000.0,FNB,7,0,Debit order,Broker
X17871,M,35,EC,3300.0,Capitec,5,0,Debit order,Internal
X17872,M,54,KZN,17100.0,Capitec,3,0,Debit order,Internal
X17873,M,54,EC,14800.0,Standard,2,0,Debit order,Digital
X17874,F,48,KZN,9500.0,FNB,1,5,Stop order,Broker
X17875,M,45,GP,6500.0,Other,5,0,Debit order,Broker
X17876,F,50,WC,13500.0,Capitec,10,2,Debit order,Broker
X17877,M,63,EC,22800.0,Capitec,10,0,Debit order,Internal
X17878,M,44,GP,41600.0,FNB,1,2,Debit order,Digital
X17879,F,45,MP,15400.0,Capitec,6,0,Debit order,Broker
X17880,M,40,GP,6000.0,Capitec,1,1,Debit order,Broker
X17881,M,43,WC,8600.0,Capitec,5,2,Debit order,Digital
X17882,M,59,GP,45400.0,Nedbank,5,0,Stop order,Internal
X17883,M,56,WC,3100.0,FNB,2,1,Stop order,Broker
X17884,M,41,GP,10300.0,FNB,2,0,Debit order,Digital
X17885,F,50,EC,21700.0,Nedbank,3,0,Debit order,Broker
X17886,F,34,EC,6000.0,Other,7,0,Debit order,Internal
X17887,Male,46,GP,,Capitec,4,0,Debit order,Broker
X17888,F,45,FS,10400.0,Capitec,2,1,Debit order,Broker
X17889,F,42,GP,16600.0,ABSA,3,0,Debit order,Internal
X17890,F,54,NW,19100.0,FNB,1,2,Debit order,Broker
X17891,M,39,GP,,,2,2,,Internal
X17892,F,53,GP,8100.0,Capitec,2,2,Debit order,Broker
X17893,F,40,KZN,15700.0,ABSA,9,0,Stop order,Digital
X17894,M,41,EC,19500.0,Nedbank,2,2,Stop order,Digital
X17895,F,49,GP,5900.0,Capitec,2,1,Debit order,Internal
X17896,M,42,NW,42700.0,Standard,5,0,Stop order,Broker
X17897,M,53,WC,,Capitec,3,0,Debit order,Broker
X17898,F,30,MP,8500.0,ABSA,1,1,Stop order,Digital
X17899,F,50,EC,10000.0,ABSA,5,0,Debit order,Internal
X17900,M,43,GP,63400.0,ABSA,1,1,Debit order,Broker
X17901,M,41,GP,18500.0,FNB,7,0,Debit order,Digital
X17902,F,44,GP,18900.0,Standard,1,0,Stop order,Internal
X17903,M,54,GP,11900.0,FNB,1,1,Stop order,Internal
X17904,M,38,KZN,30800.0,Nedbank,1,2,Debit order,Broker
X17905,M,58,NW,23900.0,FNB,1,1,Debit order,Digital
X17906,M,32,GP,4000.0,FNB,1,0,Debit order,Internal
X17907,Male,42,GP,26800.0,Capitec,2,0,Debit order,Broker
X17908,Male,51,WC,23400.0,FNB,1,0,Debit order,Internal
X17909,F,50,NW,3100.0,ABSA,1,0,Stop order,Internal
X17910,M,36,WC,19700.0,Capitec,3,1,Debit order,Internal
X17911,F,29,WC,19900.0,FNB,3,0,Stop order,Broker
X17912,Female,44,GP,5400.0,Capitec,1,0,Debit order,Broker
X17913,Female,52,WC,43100.0,ABSA,2,2,Debit order,Broker
X17914,M,43,NW,9800.0,Capitec,5,1,Debit order,Broker
X17915,M,66,FS,40100.0,Other,1,1,Debit order,Broker
X17916,F,36,GP,3500.0,Capitec,2,1,Debit order,Digital
X17917,M,41,WC,13700.0,Capitec,2,2,Debit order,Internal
X17918,Male,57,EC,67200.0,FNB,1,0,Debit order,Broker
X17919,M,51,WC,35100.0,FNB,1,3,Debit order,Broker
X17920,M,45,GP,10000.0,Capitec,2,3,Debit order,Broker
X17921,M,42,GP,12900.0,Capitec,1,0,Debit order,Broker
X17922,M,50,GP,56000.0,FNB,2,1,Debit order,Broker
X17923,M,67,GP,73200.0,Standard,3,0,Debit order,Broker
X17924,M,33,WC,40900.0,Nedbank,2,0,Debit order,Broker
X17925,F,31,GP,,FNB,1,1,Debit order,Internal
X17926,Male,45,MP,12600.0,Capitec,9,0,Debit order,Broker
X17927,F,36,KZN,2100.0,Capitec,2,1,Debit order,Broker
X17928,M,50,GP,10300.0,Capitec,1,1,Debit order,Digital
X17929,F,41,GP,,Capitec,7,0,Debit order,Broker
X17930,M,46,GP,8600.0,Capitec,5,0,Debit order,Broker
X17931,F,32,GP,34200.0,Capitec,1,0,Debit order,Broker
X17932,M,43,GP,5200.0,Capitec,8,1,Debit order,Broker
X17933,F,50,MP,3400.0,Capitec,2,0,Debit order,Internal
X17934,M,44,GP,48100.0,Nedbank,10,0,Debit order,Internal
X17935,M,44,KZN,12200.0,Standard,7,0,Debit order,Broker
X17936,M,51,GP,2800.0,Nedbank,7,2,Debit order,Internal
X17937,F,43,MP,14000.0,Standard,4,3,Debit order,Internal
X17938,Male,45,MP,3600.0,Capitec,1,0,Debit order,Internal
X17939,M,34,GP,3800.0,Capitec,7,2,Debit order,Broker
X17940,M,50,LP,3800.0,Capitec,3,0,Debit order,Broker
X17941,Male,43,EC,57200.0,Other,3,2,Debit order,Broker
X17942,F,43,EC,6100.0,ABSA,1,0,Stop order,Internal
X17943,Female,48,KZN,8500.0,Capitec,2,0,Debit order,Internal
X17944,F,45,EC,6300.0,Capitec,7,1,Debit order,Broker
X17945,M,40,GP,10700.0,Capitec,3,0,Debit order,Internal
X17946,M,40,GP,6700.0,ABSA,9,2,Debit order,Broker
X17947,F,37,WC,36100.0,FNB,5,0,Debit order,Broker
X17948,F,32,GP,14600.0,ABSA,2,4,Debit order,Digital
X17949,Female,37,NW,5700.0,Capitec,2,0,Debit order,Internal
X17950,F,51,GP,15900.0,Standard,3,1,Debit order,Internal
X17951,F,49,FS,9700.0,ABSA,1,1,Debit order,Internal
X17952,F,37,WC,5500.0,Capitec,3,0,Debit order,Internal
X17953,F,46,GP,33300.0,Nedbank,2,0,Debit order,Broker
X17954,M,49,LP,8100.0,Capitec,8,0,Debit order,Digital
X17955,M,51,MP,38600.0,FNB,9,0,Debit order,Broker
X17956,M,46,WC,4400.0,FNB,5,3,Debit order,Broker
X17957,F,53,GP,15700.0,Capitec,2,0,Debit order,Broker
X17958,M,40,MP,8300.0,Capitec,1,4,Debit order,Digital
X17959,M,53,GP,25100.0,ABSA,8,0,Debit order,Internal
X17960,Male,52,GP,9100.0,Nedbank,10,2,Stop order,Digital
X17961,M,43,KZN,14700.0,Capitec,2,1,Debit order,Broker
X17962,F,45,EC,10200.0,FNB,3,1,Debit order,Internal
X17963,M,40,WC,11400.0,Capitec,2,3,Debit order,Broker
X17964,F,34,EC,4800.0,FNB,2,1,Debit order,Broker
X17965,F,36,GP,23000.0,FNB,1,0,Debit order,Internal
X17966,M,55,FS,48600.0,ABSA,1,0,Debit order,Broker
X17967,F,40,LP,5100.0,FNB,3,0,Debit order,Internal
X17968,F,46,EC,20800.0,ABSA,2,1,Debit order,Broker
X17969,Male,49,GP,3600.0,FNB,6,0,Debit order,Internal
X17970,F,41,EC,7300.0,Capitec,1,2,Debit order,Broker
X17971,M,38,KZN,2900.0,FNB,10,0,Debit order,Broker
X17972,M,45,FS,,Capitec,5,1,Debit order,Broker
X17973,F,50,WC,6000.0,Capitec,2,3,Debit order,Internal
X17974,Female,43,WC,12400.0,Capitec,8,1,Debit order,Internal
X17975,F,42,WC,510000.0,Standard,3,0,Stop order,Internal
X17976,M,49,LP,8500.0,Capitec,6,0,Debit order,Broker
X17977,F,39,GP,19700.0,ABSA,2,1,Debit order,Internal
X17978,M,49,GP,9200.0,Capitec,1,0,Debit order,Internal
X17979,M,41,FS,3800.0,Capitec,10,0,Debit order,Broker
X17980,F,43,WC,3000.0,Capitec,2,3,Debit order,Internal
X17981,M,38,KZN,6500.0,Capitec,1,0,Debit order,Broker
X17982,M,55,GP,20000.0,Capitec,8,0,Debit order,Broker
X17983,F,47,NW,27300.0,ABSA,1,0,Debit order,Internal
X17984,F,48,KZN,11600.0,FNB,10,5,Stop order,Broker
X17985,M,34,GP,21600.0,Nedbank,1,3,Debit order,Internal
X17986,F,37,FS,16000.0,ABSA,1,2,Debit order,Internal
X17987,M,58,KZN,11300.0,Nedbank,1,0,Debit order,Broker
X17988,M,56,GP,4600.0,ABSA,3,0,Debit order,Broker
X17989,M,45,WC,7500.0,Nedbank,5,1,Debit order,Broker
X17990,M,53,KZN,3800.0,FNB,3,0,Debit order,Digital
X17991,Male,39,FS,61000.0,Other,3,0,Debit order,Broker
X17992,Male,49,NW,10900.0,FNB,3,0,Debit order,Internal
X17993,F,46,KZN,39200.0,FNB,1,0,Debit order,Broker
X17994,Male,55,KZN,29400.0,ABSA,2,1,Debit order,Internal
X17995,M,37,GP,48200.0,Nedbank,2,2,Debit order,Broker
X17996,F,45,KZN,4900.0,Capitec,1,0,Debit order,Broker
X17997,Male,53,GP,2300.0,Capitec,4,1,Debit order,Internal
X17998,F,46,FS,,,5,1,,Internal
X17999,M,41,KZN,17200.0,ABSA,8,0,Debit order,Internal
X18000,Male,36,GP,18800.0,Nedbank,1,0,Debit order,Internal
X18001,M,48,KZN,26700.0,Standard,5,3,Debit order,Broker
X18002,F,45,GP,6400.0,ABSA,3,0,Debit order,Broker
X18003,F,42,GP,7600.0,FNB,3,0,Stop order,Broker
X18004,Male,46,WC,21000.0,FNB,1,0,Debit order,Digital
X18005,M,35,MP,,Nedbank,4,0,Debit order,Broker
X18006,M,38,KZN,11800.0,Capitec,2,0,Debit order,Broker
X18007,M,45,NC,66100.0,ABSA,1,2,Debit order,Internal
X18008,Female,38,FS,6600.0,Standard,10,2,Stop order,Internal
X18009,F,63,LP,19000.0,Capitec,1,1,Debit order,Internal
X18010,Female,45,GP,8500.0,Capitec,1,1,Debit order,Internal
X18011,M,44,GP,29600.0,FNB,1,2,Stop order,Broker
X18012,M,45,GP,37600.0,Standard,1,3,Debit order,Internal
X18013,M,38,WC,55700.0,Standard,2,2,Debit order,Broker
X18014,F,39,LP,6400.0,Capitec,1,0,Debit order,Broker
X18015,M,42,WC,2200.0,FNB,10,3,Debit order,Broker
X18016,F,43,NW,15500.0,Capitec,2,1,Debit order,Broker
X18017,M,45,KZN,14200.0,Capitec,3,3,Debit order,Broker
X18018,M,39,KZN,11700.0,Capitec,1,0,Debit order,Internal
X18019,M,53,FS,,Capitec,1,0,Debit order,Broker
X18020,F,51,WC,18700.0,Capitec,1,1,Debit order,Broker
X18021,Male,27,WC,14700.0,Capitec,7,2,Debit order,Broker
X18022,Male,41,WC,59200.0,ABSA,3,4,Debit order,Internal
X18023,F,41,KZN,11300.0,Nedbank,2,1,Stop order,Broker
X18024,F,59,EC,23500.0,FNB,3,3,Debit order,Broker
X18025,M,40,GP,24100.0,FNB,2,0,Debit order,Broker
X18026,M,63,KZN,13600.0,Capitec,2,1,Debit order,Internal
X18027,M,46,LP,26200.0,Nedbank,4,0,Debit order,Broker
X18028,M,41,WC,6000.0,ABSA,10,0,Debit order,Internal
X18029,M,35,WC,22800.0,FNB,1,1,Stop order,Broker
X18030,M,30,KZN,7700.0,FNB,5,1,Debit order,Internal
X18031,F,51,GP,9900.0,ABSA,1,1,Stop order,Broker
X18032,Male,44,WC,17500.0,Capitec,1,0,Debit order,Broker
X18033,F,39,FS,19600.0,Capitec,2,0,Debit order,Broker
X18034,M,43,WC,2800.0,Standard,10,1,Debit order,Broker
X18035,M,53,EC,36200.0,Capitec,5,1,Debit order,Broker
X18036,M,54,KZN,13200.0,ABSA,1,1,Debit order,Internal
X18037,F,47,MP,73300.0,ABSA,1,1,Stop order,Digital
X18038,M,54,MP,13700.0,Capitec,1,0,Debit order,Internal
X18039,M,45,WC,4700.0,Capitec,1,1,Debit order,Internal
X18040,M,38,GP,3500.0,Capitec,3,0,Debit order,Internal
X18041,F,50,KZN,11100.0,Nedbank,5,0,Debit order,Internal
X18042,M,50,KZN,22100.0,FNB,2,1,Debit order,Broker
X18043,M,49,EC,2200.0,Nedbank,2,4,Debit order,Broker
X18044,M,44,WC,30500.0,Nedbank,2,1,Debit order,Broker
X18045,M,42,KZN,14100.0,Nedbank,1,2,Debit order,Broker
X18046,F,44,WC,4800.0,Capitec,4,1,Debit order,Broker
X18047,M,46,WC,27800.0,FNB,2,0,Debit order,Broker
X18048,F,45,MP,4400.0,Capitec,5,0,Debit order,Internal
X18049,M,43,KZN,10000.0,FNB,10,1,Debit order,Broker
X18050,M,48,NW,23900.0,Capitec,2,1,Debit order,Broker
X18051,M,50,NC,27100.0,Nedbank,1,0,Debit order,Broker
X18052,M,49,GP,14400.0,ABSA,4,2,Debit order,Internal
X18053,F,29,WC,23800.0,FNB,4,0,Debit order,Broker
X18054,M,45,WC,22100.0,Capitec,2,2,Debit order,Broker
X18055,M,40,WC,6600.0,Capitec,2,0,Debit order,Digital
X18056,M,57,EC,13100.0,Capitec,2,1,Debit order,Digital
X18057,M,54,KZN,18100.0,FNB,2,0,Debit order,Internal
X18058,F,48,KZN,14000.0,Nedbank,3,0,Debit order,Broker
X18059,F,53,WC,10800.0,FNB,6,4,Debit order,Broker
X18060,M,41,FS,5400.0,FNB,2,4,Stop order,Internal
X18061,F,48,LP,25500.0,Capitec,1,0,Debit order,Broker
X18062,M,42,EC,5200.0,ABSA,10,0,Debit order,Internal
X18063,F,49,NW,4500.0,Other,2,0,Stop order,Broker
X18064,M,48,KZN,3400.0,ABSA,1,0,Debit order,Broker
X18065,M,49,EC,74600.0,ABSA,4,0,Debit order,Internal
X18066,M,37,EC,8600.0,Capitec,9,2,Debit order,Broker
X18067,M,50,NW,62200.0,Nedbank,3,0,Stop order,Broker
X18068,M,37,MP,13200.0,ABSA,5,2,Debit order,Digital
X18069,M,41,GP,21600.0,FNB,1,1,Stop order,Broker
X18070,F,32,GP,52800.0,Nedbank,9,2,Debit order,Internal
X18071,M,38,WC,26400.0,Capitec,6,0,Debit order,Digital
X18072,M,51,NC,23800.0,ABSA,5,0,Debit order,Internal
X18073,F,50,WC,18100.0,Capitec,4,3,Debit order,Broker
X18074,F,36,LP,16200.0,Nedbank,4,0,Stop order,Broker
X18075,M,37,EC,22300.0,Capitec,4,1,Debit order,Broker
X18076,M,42,MP,,Nedbank,2,1,Debit order,Digital
X18077,M,48,EC,,FNB,1,2,Debit order,Broker
X18078,F,44,FS,4200.0,FNB,2,0,Stop order,Internal
X18079,M,50,GP,2400.0,Capitec,1,4,Debit order,Broker
X18080,M,42,WC,4500.0,Capitec,1,0,Debit order,Broker
X18081,M,36,KZN,3600.0,Standard,4,2,Debit order,Internal
X18082,Male,39,GP,16500.0,FNB,3,1,Debit order,Internal
X18083,Female,34,GP,3100.0,FNB,4,4,Debit order,Broker
X18084,M,44,GP,7600.0,Capitec,4,0,Debit order,Internal
X18085,F,35,GP,11800.0,Capitec,1,0,Debit order,Internal
X18086,F,43,GP,12500.0,Capitec,2,2,Debit order,Broker
X18087,F,45,MP,11200.0,Standard,3,1,Debit order,Internal
X18088,F,30,KZN,,FNB,2,0,Stop order,Broker
X18089,F,43,WC,26100.0,Nedbank,10,2,Debit order,Internal
X18090,F,40,WC,74100.0,ABSA,1,0,Debit order,Broker
X18091,M,41,WC,3200.0,Capitec,3,0,Debit order,Broker
X18092,M,57,GP,89000.0,ABSA,3,3,Debit order,Broker
X18093,M,39,MP,19500.0,Standard,3,0,Stop order,Internal
X18094,F,33,KZN,8400.0,Capitec,1,2,Debit order,Internal
X18095,Female,46,GP,10800.0,Nedbank,6,2,Debit order,Broker
X18096,M,47,KZN,66900.0,Standard,1,0,Debit order,Broker
X18097,M,47,KZN,14700.0,ABSA,1,0,Debit order,Digital
X18098,M,45,KZN,12000.0,Capitec,1,1,Debit order,Internal
X18099,F,41,GP,17400.0,Capitec,4,4,Debit order,Broker
X18100,M,37,WC,4000.0,Capitec,1,0,Debit order,Internal
X18101,F,38,KZN,17400.0,Nedbank,3,0,Stop order,Internal
X18102,Female,49,KZN,6100.0,Capitec,1,0,Debit order,Broker
X18103,M,50,EC,5000.0,Capitec,2,0,Debit order,Internal
X18104,M,56,GP,19200.0,ABSA,1,2,Stop order,Broker
X18105,Male,46,EC,3800.0,Capitec,5,2,Debit order,Broker
X18106,F,39,WC,22200.0,Capitec,2,2,Debit order,Internal
X18107,M,30,NW,21600.0,Capitec,2,0,Debit order,Internal
X18108,F,41,WC,14600.0,Capitec,3,1,Debit order,Broker
X18109,F,36,FS,4900.0,Capitec,4,0,Debit order,Internal
X18110,M,39,MP,12000.0,Capitec,5,1,Debit order,Internal
X18111,M,49,WC,92700.0,Nedbank,1,1,Debit order,Broker
X18112,M,56,KZN,9700.0,ABSA,1,1,Debit order,Internal
X18113,M,36,GP,19000.0,ABSA,5,2,Debit order,Broker
X18114,M,46,GP,29500.0,Capitec,1,0,Debit order,Broker
X18115,F,24,NW,5000.0,FNB,1,0,Stop order,Broker
X18116,M,42,EC,40900.0,ABSA,5,0,Debit order,Internal
X18117,F,30,GP,,,4,5,,Internal
X18118,M,57,KZN,6900.0,Capitec,2,0,Debit order,Internal
X18119,M,51,KZN,30500.0,FNB,3,1,Stop order,Broker
X18120,F,47,GP,3400.0,ABSA,3,2,Stop order,Internal
X18121,Male,45,NW,19800.0,FNB,2,2,Debit order,Broker
X18122,F,43,KZN,7300.0,FNB,1,0,Debit order,Internal
X18123,M,52,KZN,14100.0,Standard,2,2,Debit order,Broker
X18124,M,41,GP,,Capitec,3,0,Debit order,Internal
X18125,M,48,GP,28900.0,Capitec,5,1,Debit order,Broker
X18126,M,45,WC,2000.0,ABSA,1,4,Debit order,Internal
X18127,M,43,NW,,,3,0,,Internal
X18128,M,41,GP,6300.0,Standard,3,0,Debit order,Broker
X18129,M,46,GP,33000.0,Nedbank,10,0,Debit order,Broker
X18130,Male,46,KZN,3700.0,Capitec,1,3,Debit order,Digital
X18131,F,36,NW,78800.0,FNB,6,1,Debit order,Broker
X18132,M,48,FS,9900.0,Capitec,3,3,Debit order,Internal
X18133,M,52,NW,3300.0,Capitec,2,2,Debit order,Broker
X18134,M,35,MP,9500.0,FNB,9,4,Stop order,Broker
X18135,F,31,GP,44200.0,,5,0,,Broker
X18136,F,49,KZN,11800.0,Capitec,2,0,Debit order,Internal
X18137,M,63,MP,91500.0,ABSA,2,3,Stop order,Broker
X18138,F,28,NW,3100.0,Capitec,4,0,Debit order,Internal
X18139,M,42,KZN,2300.0,ABSA,1,0,Stop order,Internal
X18140,F,37,NW,6000.0,Capitec,2,0,Debit order,Internal
X18141,F,33,WC,5600.0,Capitec,1,1,Debit order,Broker
X18142,F,46,WC,7900.0,Standard,2,4,Debit order,Broker
X18143,F,39,EC,8700.0,Capitec,3,2,Debit order,Internal
X18144,F,44,GP,11300.0,Capitec,3,0,Debit order,Broker
X18145,F,36,WC,10700.0,FNB,1,0,Debit order,Internal
X18146,F,41,GP,5000.0,ABSA,3,2,Debit order,Broker
X18147,Male,52,WC,18500.0,Capitec,2,1,Debit order,Broker
X18148,Male,54,GP,13500.0,Capitec,3,2,Debit order,Broker
X18149,F,35,EC,11600.0,ABSA,6,1,Debit order,Broker
X18150,F,30,KZN,30400.0,Other,4,0,Debit order,Broker
X18151,M,44,WC,42700.0,Capitec,4,2,Debit order,Broker
X18152,F,57,FS,8600.0,Capitec,3,1,Debit order,Broker
X18153,M,53,MP,16400.0,Standard,1,1,Stop order,Broker
X18154,F,43,LP,13300.0,ABSA,1,0,Stop order,Digital
X18155,M,52,WC,33200.0,FNB,6,1,Stop order,Internal
X18156,M,52,KZN,21100.0,ABSA,3,2,Debit order,Broker
X18157,M,58,WC,7600.0,Standard,4,0,Debit order,Broker
X18158,F,37,EC,8100.0,Capitec,4,0,Debit order,Internal
X18159,F,46,NC,,Capitec,3,4,Debit order,Broker
X18160,F,47,GP,,ABSA,1,1,Debit order,Broker
X18161,F,46,GP,71100.0,ABSA,1,0,Stop order,Broker
X18162,F,44,WC,5800.0,Capitec,2,0,Debit order,Internal
X18163,F,56,KZN,7600.0,Capitec,2,1,Debit order,Broker
X18164,M,60,MP,6500.0,Capitec,1,2,Debit order,Internal
X18165,M,49,GP,5200.0,Capitec,1,0,Debit order,Broker
X18166,F,35,LP,21700.0,ABSA,2,0,Stop order,Broker
X18167,F,45,GP,28200.0,FNB,2,2,Debit order,Internal
X18168,F,42,WC,92500.0,FNB,6,1,Debit order,Internal
X18169,M,44,EC,21900.0,ABSA,2,0,Debit order,Internal
X18170,F,38,KZN,51900.0,Standard,7,3,Debit order,Broker
X18171,F,35,NW,12800.0,Capitec,3,1,Debit order,Internal
X18172,M,49,MP,22000.0,Capitec,10,1,Debit order,Broker
X18173,M,48,WC,9600.0,,1,1,,Broker
X18174,F,47,GP,37200.0,Standard,6,4,Debit order,Internal
X18175,M,46,MP,30200.0,Standard,2,0,Stop order,Internal
X18176,F,52,NW,18400.0,Capitec,1,0,Debit order,Broker
X18177,M,36,FS,5800.0,Capitec,1,1,Debit order,Broker
X18178,M,46,GP,4100.0,FNB,4,2,Debit order,Broker
X18179,F,41,WC,6700.0,Capitec,1,0,Debit order,Internal
X18180,F,32,GP,3200.0,FNB,4,2,Debit order,Internal
X18181,F,42,LP,14100.0,FNB,4,2,Debit order,Broker
X18182,M,47,GP,33100.0,Standard,3,2,Debit order,Broker
X18183,F,42,WC,20300.0,Capitec,6,0,Debit order,Broker
X18184,F,51,FS,19500.0,FNB,1,1,Debit order,Internal
X18185,F,49,KZN,6500.0,FNB,1,2,Debit order,Digital
X18186,F,48,KZN,2200.0,Capitec,2,1,Debit order,Internal
X18187,F,50,LP,27900.0,ABSA,7,1,Stop order,Broker
X18188,M,46,GP,14100.0,Capitec,1,0,Debit order,Internal
X18189,M,42,GP,22800.0,Standard,1,0,Stop order,Broker
X18190,F,45,EC,3100.0,Standard,2,0,Stop order,Broker
X18191,F,57,FS,13900.0,Capitec,6,0,Debit order,Internal
X18192,M,39,FS,25000.0,Other,4,1,Debit order,Broker
X18193,M,47,WC,62700.0,FNB,2,0,Debit order,Broker
X18194,Male,50,WC,2900.0,FNB,2,0,Stop order,Internal
X18195,Female,46,LP,4900.0,Nedbank,3,1,Debit order,Internal
X18196,F,47,KZN,58400.0,FNB,1,2,Debit order,Broker
X18197,F,38,KZN,4700.0,FNB,5,3,Debit order,Internal
X18198,F,39,GP,2700.0,FNB,1,0,Debit order,Internal
X18199,Female,56,MP,34800.0,Capitec,2,2,Debit order,Broker
X18200,M,40,KZN,,,5,1,,Broker
X18201,F,52,WC,8200.0,ABSA,4,2,Stop order,Internal
X18202,F,45,LP,3900.0,Standard,1,0,Debit order,Broker
X18203,Male,35,LP,3300.0,Capitec,1,4,Debit order,Internal
X18204,M,47,WC,3400.0,Standard,2,0,Debit order,Digital
X18205,F,56,GP,11700.0,Capitec,2,0,Debit order,Internal
X18206,M,48,GP,69200.0,Standard,5,0,Debit order,Broker
X18207,F,36,WC,2300.0,Capitec,8,0,Debit order,Internal
X18208,Female,52,NW,10500.0,Capitec,2,1,Debit order,Broker
X18209,F,41,GP,8000.0,Capitec,1,1,Debit order,Broker
X18210,M,42,KZN,11300.0,Standard,1,0,Debit order,Internal
X18211,M,53,GP,9500.0,Nedbank,1,0,Stop order,Internal
X18212,Male,53,GP,,,1,0,,Broker
X18213,M,59,EC,,Other,5,0,Debit order,Broker
X18214,F,43,MP,,,4,0,,Broker
X18215,F,43,WC,,Capitec,1,3,Debit order,Internal
X18216,M,47,WC,22800.0,ABSA,1,0,Debit order,Broker
X18217,F,32,GP,5500.0,Nedbank,1,1,Stop order,Internal
X18218,Male,33,FS,41400.0,FNB,7,1,Debit order,Broker
X18219,F,51,NW,33900.0,ABSA,1,0,Debit order,Broker
X18220,F,44,WC,6300.0,Capitec,5,0,Debit order,Broker
X18221,F,44,NW,11700.0,Capitec,1,0,Debit order,Internal
X18222,F,47,GP,47800.0,ABSA,2,1,Debit order,Broker
X18223,F,41,WC,15600.0,FNB,1,1,Debit order,Internal
X18224,F,41,GP,4800.0,Capitec,6,0,Debit order,Broker
X18225,Male,51,MP,11400.0,Capitec,1,0,Debit order,Broker
X18226,M,43,GP,19800.0,Other,1,0,Debit order,Internal
X18227,F,46,EC,39800.0,Standard,2,0,Debit order,Internal
X18228,F,50,NW,16700.0,FNB,3,1,Stop order,Broker
X18229,F,44,WC,20700.0,FNB,5,0,Debit order,Internal
X18230,M,34,KZN,27800.0,FNB,1,0,Debit order,Broker
X18231,M,46,EC,35400.0,FNB,5,0,Debit order,Broker
X18232,F,39,KZN,10100.0,Capitec,4,2,Debit order,Internal
X18233,M,50,GP,56100.0,FNB,1,1,Debit order,Broker
X18234,M,47,WC,82600.0,Standard,1,1,Debit order,Broker
X18235,F,42,WC,3100.0,FNB,1,2,Debit order,Broker
X18236,F,41,LP,3600.0,Capitec,1,2,Debit order,Internal
X18237,F,39,WC,21300.0,Standard,1,1,Debit order,Internal
X18238,M,35,KZN,4500.0,ABSA,2,2,Debit order,Internal
X18239,F,42,GP,7000.0,Nedbank,6,0,Debit order,Internal
X18240,F,52,WC,5100.0,ABSA,3,3,Debit order,Internal
X18241,F,48,GP,7700.0,Capitec,2,0,Debit order,Broker
X18242,M,51,MP,31200.0,FNB,2,0,Debit order,Broker
X18243,M,48,KZN,13100.0,ABSA,2,2,Debit order,Broker
X18244,F,40,KZN,13800.0,Standard,3,0,Debit order,Internal
X18245,F,30,EC,2200.0,Capitec,4,3,Debit order,Broker
X18246,F,45,FS,7900.0,Standard,5,4,Stop order,Digital
X18247,F,39,GP,,Standard,3,5,Stop order,Digital
X18248,F,41,NC,4900.0,Capitec,1,0,Debit order,Internal
X18249,Male,47,GP,22000.0,FNB,7,2,Debit order,Internal
X18250,M,36,NW,,FNB,3,0,Stop order,Broker
X18251,M,55,EC,2500.0,Capitec,9,3,Debit order,Internal
X18252,M,38,WC,24400.0,FNB,6,0,Stop order,Broker
X18253,M,45,NC,3000.0,Capitec,1,0,Debit order,Broker
X18254,M,54,GP,37300.0,Standard,4,1,Debit order,Internal
X18255,Female,40,MP,15800.0,FNB,1,1,Debit order,Digital
X18256,M,34,GP,29100.0,FNB,1,1,Debit order,Brooker
X18257,M,51,EC,47100.0,Nedbank,3,1,Debit order,Internal
X18258,F,45,FS,5300.0,,1,0,,Broker
X18259,M,45,NW,8500.0,Capitec,2,1,Debit order,Internal
X18260,M,50,WC,21300.0,Capitec,1,3,Debit order,Broker
